text_prediction,name_prediction,status/day,favorite/day,gender
0.904638,0.99,0.902774306,0.303674081,male
0.696607,0.99,11.00254453,2.744020356,male
0.101455,0.5,22.71492633,8.345932095,male
0.0624927,0.98,9.489673913,7.561956522,male
0.147861,0.02,3.356575463,1.706972639,female
0.5,0.86,2.197841727,0.116906475,female
0.258322,0.79,3.146574154,0.209019948,male
0.732251,0.77,2.820654316,0.61253449,female
0.841845,1,8.134656272,0.846208363,male
0.0858545,0.5,3.154153846,0.124307692,female
0.435625,0.99,89.19320883,3.281494058,male
0.893308,0.98,8.310115082,0.083888552,male
0.0370786,0.5,16.70980678,3.452059789,male
0.312249,0.99,2.861950763,2.181053288,male
0.126077,0.71,22.24221557,6.493712575,male
0.794051,0.5,83.54984093,0,female
0.147079,0.98,1.650928549,0.360402896,male
0.0625293,0.99,4.751138088,1.236115326,male
0.160934,0.87,36.23764334,4.294582839,male
0.833869,0.5,33.76246023,0,female
0.172701,0.99,3.17289272,1.564655172,male
0.0724949,0.32,12.56851312,40.3877551,female
0.0127119,0.99,45.42733813,1.219184652,male
0.152836,0.5,31.23305589,24.11494253,female
0.141394,0.02,6.920700309,6.877102643,female
0.0870035,0.89,1.958718861,0.03024911,female
0.937841,0.98,9.613040629,0.006880734,male
0.297542,0.69,67.87096774,43.0483871,male
0.397554,0.02,71.97776303,9.96E-04,female
0.483927,0.78,6.66440678,4.245762712,male
0.769111,0.5,84.36744433,0,female
0.574936,0.55,0.002541296,0,female
0.0874297,0.5,18.1552795,2.751996451,male
0.0748203,0.58,28.39417989,13.42592593,male
0.416149,0.02,63.70507655,0.018533441,female
0.221122,0.99,1.231343284,1.785074627,male
0.0459071,0.5,1.663924051,0.698417722,female
0.11594,0.06,2.196096096,0.751351351,female
0.134947,0.5,5.001956947,0.45270711,female
0.772991,0.97,0.631034483,0.006206897,male
0.0892698,0.01,1.204717266,2.391593589,female
1.63E-04,0.99,4.127659574,11.7606383,male
0.5,0.02,39.33715442,11.49561699,female
0.5,0.99,0.066287879,0.101515152,male
0.98695,0.5,85.9005817,0,female
0.395466,0.12,0.236309524,0.05952381,female
0.112779,0.99,10.45627876,22.26692965,male
0.656288,0.91,33.69230769,0.139588859,male
0.180345,0.93,3.24750981,0.199517054,female
0.203523,0.5,2.800247372,0,female
0.121602,0.03,16.59173205,8.117984309,female
9.92E-05,0.02,0.006896552,0,male
0.275101,0.98,9.102850539,3.380970724,male
0.123496,0.02,19.4764668,7.436492585,female
0.100357,0.03,0.315946986,0.224027362,female
0.5,1,1.898978434,1.468217934,male
0.48355,0.99,2.550652341,0.31465848,male
0.0442725,0.88,0.630937881,0.144336175,male
0.0963941,0.5,0.939446972,3.615680784,male
0.508478,0.61,6.683868974,3.003708282,male
0.5,0.72,34.85916115,8.51611479,male
0.31841,0.5,22.27171717,21.0979798,female
0.309781,0.72,0.132469402,0.039596832,female
0.198675,0.99,11.59700581,3.06E-04,male
0.807598,0.59,5.934346505,1.173556231,male
0.224938,0.03,20.46349206,10.52063492,female
0.154814,0.89,4.116675839,1.46119978,male
0.985516,0.5,74.73492063,0,female
0.5,0.96,2.860619469,1.327433628,male
0.14928,0.99,2.77148289,0.806844106,male
0.249389,0.5,2.035671463,0.043764988,male
0.0560207,0.74,1.242596349,3.169168357,female
0.111031,0.5,30.46817691,14.82704063,male
0.223447,0.13,1.397037037,0.073481481,female
0.0860429,0.02,3.86199095,9.038461538,female
0.511991,0.5,3.458788481,1.290963257,male
0.5,0.96,1.69408284,2.671597633,male
0.189383,0.99,52.26182317,3.43E-04,male
0.114827,0.99,2.016105417,0.070278184,male
0.5,0.01,7.693423598,3.489361702,female
0.303445,0.74,9.954997384,32.38042909,female
0.148671,0.02,0.239171375,0.285624608,female
0.0860961,0.72,3.633333333,1.232926829,male
0.0923672,0.01,9.388746803,10.01278772,female
0.250592,0.5,7.292682927,1.391463415,female
0.5,0.86,0.398546336,0.029678982,male
7.55E-04,0.02,8.337020649,0.003687316,female
0.612867,0.5,0.643607706,8.76E-04,male
0.116267,0.99,0.037037037,0.161669606,male
0.145531,0.5,0.554498903,2.029992685,female
0.0369592,0.5,6.483496878,5.336306869,female
0.612867,0.74,0.648293963,8.75E-04,male
0.917879,0.05,1.071044776,0.085373134,female
0.430597,0.98,11.59107701,1.473714123,male
0.5,0.03,80.53022578,0.050983248,female
0.5,0.5,33.20497427,16.98284734,male
0.40464,0.5,5.145536384,7.35483871,female
0.876548,0.02,8.923320436,9.419978896,female
0.5,0.5,48.62541304,103.0186242,male
0.0883687,0.5,5.973812196,0.599700711,female
0.202,1,1.868852459,1.13556116,male
0.173795,0.3,0.071428571,0,female
0.046453,0.45,3.328648649,5.072432432,female
0.538603,1,2.274636511,0.101373183,male
0.011593,0.5,14.43620178,13.08209693,female
0.5,0.02,1.485970382,0.488308652,female
0.177216,0,0.492211838,0.154724818,female
0.0511346,0.02,3.166153846,0.523076923,female
0.753293,0.5,25.55472901,0.39036486,female
0.917622,0.96,4.45,0.025630252,male
0.562417,0.88,4.238600212,0.001060445,male
0.64098,0.03,36.39314195,1.620414673,female
0.0704405,0.02,0.687764991,0.046638401,female
0.466988,0.02,3.765450708,1.110943624,female
0.0271603,0.94,43.04295533,0.740549828,male
0.86291,0.99,10.93640553,1.71797235,male
0.138832,1,6.701282051,7.345299145,male
0.5,0.75,0,0,male
0.39161,0.5,82.75142161,1.54752234,male
0.875604,0.97,0.244149273,0.017077799,male
0.21868,0.5,22.79471657,3.47330765,male
0.449475,0.62,0.255520505,0.623554154,male
0.5,0.04,25.72704715,6.983870968,male
0.98325,0.94,730.1290622,0,male
0.0460752,0.5,6.647016012,0.007641921,male
0.159869,0.01,0.027863777,0.040247678,female
0.0392491,0.41,1.78342455,5.469116497,female
0.659586,0.99,0.492738589,0.167012448,male
0.191818,0.6,14.25178713,0.384432089,male
0.5,0.83,0,0,female
0.5,0.95,0,0,male
0.997595,0.64,0.018518519,0,female
0.0494238,0.02,6.215892054,20.47076462,female
0.298469,0.96,19.45784148,1.80227656,male
0.5,0.5,1.565262076,1.237410072,male
0.209223,1,13.74104913,5.247710241,male
0.0135503,0.5,6.392491468,0.155290102,female
0.0866773,0.29,128.2674033,0.001657459,female
0.0231952,0.99,42.60282686,0,male
0.54485,0.02,0.463514902,0.166495375,female
0.0096213,0.09,35.98937954,20.50307434,female
0.37186,0.5,3.86137392,1.317153435,male
0.250268,0.39,0.007662835,0,female
0.229794,0.03,0.019480519,0,female
0.195228,0.02,12.95177665,6.755499154,female
0.0316911,0.02,3.851203501,4.301239971,female
0.95255,0.33,0.390730838,0.183244207,male
0.0304743,0.03,0.091998801,0.027270003,female
0.0548788,0.02,13.80489022,17.57734531,female
0.231042,0.5,19.49037227,3.657252888,male
0.374469,0.02,13.49755833,5.43E-04,female
0.180245,0.99,0.292522956,0.293397464,male
0.327304,0.99,2.458272328,3.846998536,male
0.5,0.5,1.781540142,0.06171491,male
0.332486,0.5,29.02092229,11.33176772,male
0.243462,0.98,16.69175109,2.716714906,male
0.38313,0.45,28.07379824,49.73595125,female
0.0689914,0.88,0.790560472,0.10619469,male
0.0413582,0.99,13.8990116,2.91963902,male
0.114294,0.96,0.365374677,0.285788114,male
0.237653,0.99,2.891719745,0.485845718,male
0.933864,0.98,16.66629875,6.011037528,male
0.5,0.99,3.936470588,4.766470588,male
0.152773,0.02,2.746789595,0.007902535,female
0.829057,0.32,6.218440096,0.218976146,male
0.806469,0.5,8.542695473,2.717078189,female
2.99E-06,0.96,5.1855635,0.054477358,male
0.353392,0.71,32.09258699,0.913464448,female
0.913573,0.93,15.9786142,2.659110351,male
0.689945,0.99,4.524577573,0.040706605,male
0.5,0.74,2.546607483,5.729866836,female
0.0288244,0.6,5.16291699,5.950349108,male
0.466313,0.99,3.087258123,0.108433735,male
0.0170496,0.01,2.210334029,3.393528184,female
0.343758,0.02,0.181818182,12.54545455,female
0.972795,0.99,77.86122692,0.006253722,male
0.0115052,0.31,0.119621343,0.182444062,female
0.179655,0.02,0.878614458,0.372590361,female
0.23435,0.8,30.15686872,0.876332623,male
0.603999,0.99,52.19934334,1.66369606,male
0.249284,0.99,0.928038991,0.318807339,male
0.359016,0.62,63.15443886,0.148743719,male
0.492036,0.52,9.482674772,1.875987842,male
0.819694,0.99,3.844170835,0.765294344,male
0.463654,0.44,46.34882449,8.51995626,female
0.305182,0.92,0.999144568,0.586826347,male
0.0536868,0.5,13.17783094,11.49880383,female
0.259709,1,0.315618221,0.728308026,male
0.507257,0.5,3.318038529,0.052539405,male
0.303266,0.31,3.110928242,0.526991442,female
0.5,0.02,12.03097345,5.364843121,female
0.370294,0.87,0.585983827,0.455525606,female
0.5,0.5,0.065743945,2.936851211,male
0.225476,0.5,11.81078905,1.164251208,female
0.337773,0.04,1.679159935,2.043295638,female
0.0362209,0.58,4.02467751,7.99102636,female
0.393579,0.99,1.597530082,0.335338822,male
0.0232833,0.56,56.25324059,0.145747708,female
0.762607,0.5,25.93927772,0.035474593,male
0.0464281,0.05,4.841722595,1.147651007,female
0.402266,0.99,26.73422958,6.758359186,male
2.58E-06,0.99,0.228440367,0.175229358,male
0.924869,0.97,2.376078915,0.532675709,male
0.343108,0.5,0.335297584,0.034177961,male
0.436364,0.93,7.297594782,0.236852833,male
0.5,0.63,0,0.002062919,female
0.715433,0.99,10.3492268,1.704896907,male
0.859011,0.5,2.772062805,0.403898213,female
0.978379,0.99,0.250559284,0.001917546,male
0.116305,0.5,14.57246816,1.077926016,female
0.294999,0.02,1.386945392,0.217576792,female
0.708854,0.98,1.956992673,0.002548582,male
0.780792,0.99,15.86706783,0.005743982,male
0.740997,0.09,1.888157895,0.232057416,female
0.339633,0.5,0.027203482,0.003264418,male
0.186055,0.17,4.064500246,4.574593796,female
0.237268,0.76,4.735560859,3.731742243,female
0.10383,0.58,1.686027397,2.506849315,female
0.916521,0.5,10.91348195,0,male
0.5,0.02,1.306767434,0.215046376,female
0.0845103,0.03,1.815255732,3.855379189,female
0.584258,0.5,5.267857143,0.141949153,female
0.712564,0.99,0.923679868,0.785891089,male
0.456753,0.95,84.60600707,0.010600707,male
0.0611273,0.09,14.28037383,2.844859813,female
0.280797,0.04,4.868774704,0.902371542,female
0.5,0.27,18.36234626,0.529801325,female
0.812998,0.98,3.995313271,0.435619142,male
0.299131,0.94,6.312200957,2.754485646,male
0.0243707,0.5,0.781818182,1.828571429,female
0.656795,0.98,1.425222312,3.203718674,male
0.456753,0.95,84.60600707,0.010600707,male
0.280969,0.92,37.34692635,22.33597079,male
0.656799,0.88,0.674668874,0.051738411,male
0.139049,0.93,5.962247191,1.045393258,male
0.614729,0.89,4.117698726,6.630215195,male
0.494828,0.79,0.104026846,0.597315436,male
0.259683,0.99,0.219818562,2.952547104,male
0.5,0.02,0.569737954,0.295576219,female
0.5,0.97,6.523484848,3.498484848,male
0.119841,0.9,1.584632517,0.996288048,female
0.0827002,0.74,21.75073795,3.679567071,male
0.0509366,0.04,0.190666667,0.174222222,female
0.937094,0.98,3.402631579,1.537218045,male
0.763438,0.98,31.97945619,0.09305136,male
0.991949,0.99,0.44704528,0.118956255,male
0.732856,0.5,3.236928105,0.008823529,female
0.5,0.17,9.264312977,7.878816794,female
0.212161,0.04,0.58045977,0.558429119,female
0.272322,0.02,14.09994051,2.127900059,female
0.110037,0.08,24.56962617,15.31588785,female
0.286808,0.03,1.225280326,2.96941896,female
0.0787132,1,23.07307439,2.913100724,male
0.5,0.5,17.8407155,12.66865417,female
0.202041,0.52,4.245327103,1.609034268,female
0.170515,0.99,0.076824584,0.344430218,male
0.5,0.22,16.57307692,4.106410256,female
0.5,0.99,3.486055777,0.916903813,male
0.0629965,0,0.367637942,0.057346559,female
0.334084,0.97,6.231721359,8.910477835,male
0.258728,1,7.81995813,2.251221214,male
0.82421,0.98,179.124,41.48153846,male
0.664254,0.5,1.049847688,0.611464968,male
0.16154,0.02,7.704200179,8.459338695,female
0.0636581,0.97,7.094079481,1.278588808,male
0.86361,1,5.790322581,2.747407834,male
0.613518,0.02,0.931169222,0.005109708,female
0.345521,0.99,5.03030303,3.851851852,male
0.35156,1,0.337160121,2.32326284,male
0.398212,0.97,11.74529845,3.816843827,male
0.602147,0.61,30.26305684,5.210445469,male
0.0411752,0.04,53.10434057,7.271841959,female
0.0973891,0.02,4.534492124,0.87017925,female
0.145335,0.93,16.78170674,8.842055634,male
0.375949,0.98,9.616185897,11.41866987,male
0.415898,0.59,1.234716157,0.147925764,male
0.0278847,0.81,31.32152086,0.016611296,male
0.0891844,0.06,6.675691937,4.377256318,female
0.452204,0.99,1.316179498,1.303005352,male
0.400195,0.99,0.384,0,male
0.252735,0.5,0.004882018,0.005966911,male
0.193102,0.5,4.925737538,1.704984741,female
0.837191,0.99,0.776570458,0.005432937,male
0.5,0.02,4.925159236,5.656050955,female
0.724588,0.89,1.817898833,0.216861219,male
0.617444,0.88,5.791515152,0.867474747,male
0.874671,0.99,46.09265075,18.29742462,male
0.0942295,0.5,7.198601974,2.533305921,female
0.157147,0.41,21.31032413,0.799519808,female
0.548512,0.92,5.208797032,0.75463699,male
0.311893,0.75,3.77100566,1.248585111,male
0.939567,0.99,5.960391997,9.127807268,male
0.00601586,0.5,2.800901578,2.381667919,male
0.66834,0.5,7.143507973,0.247835991,female
0.526687,0.02,4.115604186,4.76E-04,female
0.5,0.5,0.001655629,0.087748344,male
0.5,0.02,5.340010543,1.710595677,female
0.0548029,0.99,0.190614137,0.374855156,male
0.156815,0.3,14.6673031,12.1875895,female
0.0652482,1,4.903160726,0.477471419,female
0.98343,0.5,34.05540631,1.790799194,male
0.5,0.5,5.431133155,1.406333461,female
0.948512,1,138.5568462,0.134459697,male
0.261856,0.96,0.337781485,0.079232694,male
0.456702,0.04,0.259806184,0.013382557,female
0.0784469,0.01,5.792486583,17.01371497,female
0.404914,0.98,7.325524044,0.449753391,male
0.5,0.96,21.34806452,1.102580645,male
0.507257,0.5,3.318038529,0.052539405,male
0.00246885,0.07,19.26930853,6.828143955,female
0.365734,0.5,31.92851135,0.846930193,female
0.5,0.99,5.753039028,0.606845809,male
0.981829,0.93,1.851748252,0.052680653,male
0.0186141,0.5,13.05976277,4.90419708,female
0.5,0.12,0.562303194,0.986954566,female
0.177329,0.98,7.184773311,2.461933276,male
0.273631,0.5,11.49423,0.360127338,male
0.785484,0.99,0.351715686,0.006944444,male
0.17196,0.99,36.5206422,34.14449541,male
0.707361,0.5,0.00234192,0,female
0.144199,0.9,11.17610583,1.680859859,male
0.619564,0.94,1.70293966,2.083032491,male
0.890326,0.02,196.8038898,0.352242031,female
0.0437933,0.5,20.98427194,2.779299848,female
0.165492,0.02,4.070766639,0.333192923,female
0.0450633,0.04,13.89148737,2.663860306,female
0.185943,0.5,15.64255448,0.129237288,female
0.5,0.5,6.690332326,0.856495468,female
0.031405,0.5,21.70230608,52.09014675,female
0.731136,0.99,4.962406015,0.018259936,male
0.0537746,0.02,11.54671968,10.56908549,female
0.452449,0.5,0.060019361,0.006776379,male
0.0326771,0.5,8.327034884,7.973837209,female
0.399839,0.89,2.014918824,0.992101799,male
0.132721,0.03,11.01075269,10.05763441,female
0.671983,0.98,0.80929332,0,male
0.190635,0.5,9.623735409,0.56770428,male
0.5,0.09,19.09913793,0.003232759,female
0.449418,0.15,1.74819567,7.425821973,female
0.683312,0.97,6.920386007,0.530759952,male
0.127845,0.77,4.972055288,2.193810096,female
0.455696,0.99,16.6035046,0.064449064,male
0.151076,0.5,15.35698198,2.170795796,male
0.0891815,0.99,0.575190355,0.779822335,male
0.65479,0.99,13.835682,1.153682531,male
0.226429,0.5,3.772704958,5.379479627,female
0.0533899,0.5,16.9486653,1.204517454,female
0.0349239,0.41,4.483623693,5.214982578,female
0.074346,0.78,4.998827667,1.72919109,female
0.400869,0.5,1.188353702,0.668943206,male
0.368581,0.99,2.621072089,0.420702403,male
0.5,0.59,7.89E-04,0.001577287,female
0.133865,0.12,11.8720335,7.107026524,female
0.359637,0.85,5.94153337,2.363761721,male
0.112535,0.99,99.6185006,3.005441354,male
0.0943251,0.5,15.74291056,13.1402306,male
0.692421,0.98,21.84075342,0.001141553,male
0.0967712,0.02,3.139664804,1.31763767,female
0.0463977,0.95,49.61426492,38.83624454,male
0.0944645,0.99,4.393248175,0.802311436,male
0.513548,0.99,11.01946283,0.065784352,male
0.998508,0.5,0.040687161,0.733273056,female
0.495729,0.68,37.09963862,0.631905008,female
0.393234,0.05,0.343313373,0.105788423,female
0.20304,0.5,1.795811518,1.817705854,female
0.5,0.97,7.522518766,0.668056714,male
0.5,0.97,4.943646409,0.909944751,male
0.179454,0.7,25.08217822,33.07722772,male
0.790914,0.99,0.333250249,0.120638086,male
0.579859,0.29,11.8947788,3.269430052,female
0.0730715,0.02,1.871549894,1.788747346,female
0.110608,0.83,14.84079349,7.61190234,male
0.0422438,0.02,1.108936725,0.89171559,female
0.0180495,0.99,50.5010925,0.004369993,male
0.5,0.99,59.93125671,41.51987111,male
0.139771,0.5,23.61728,0.25184,female
0.208726,0.99,3.635301353,1.392066421,male
0.995696,0.04,8.317295597,0.041194969,female
0.765655,0.62,2.285327721,0.303968731,female
0.419901,0.99,0.280934343,0.112058081,male
0.998945,0.99,0.152133581,0.066790353,male
0.198099,0.02,26.89898132,15.43463497,female
0.450881,0.73,0.008036739,0.001148106,female
0.100239,0.29,0.656015038,0.109962406,female
0.5,0.99,5.045954046,6.688311688,male
0.313717,0.97,11.58317757,9.492336449,male
0.575129,0.97,2.185066095,0.254733834,male
0.833903,0.02,5.164768922,2.726054923,female
0.578219,0.99,18.83991996,10.5827914,male
0.508287,0.03,4.662039046,1.181778742,female
0.104754,0.5,1.482197355,2.546286877,male
0.395929,0.5,14.98098388,3.133526251,male
0.287179,0.5,1.744132231,0.32661157,male
0.0804776,0.87,7.443349754,4.103000448,male
0.5,0.5,35.36881473,21.04315305,female
0.184651,1,3.432534678,9.786254729,male
0.288962,0.09,1.512195122,0.07804878,female
0.883941,0.99,0.980609418,0.434903047,male
0.362585,0.5,0.029932546,0.64544688,male
0.39927,0.98,7.037646041,11.18563392,male
0.234889,0.99,2.805837563,0.836717428,male
0.261888,0.81,0.13876789,0.018668326,male
0.0821377,0.78,2.590093324,2.759511845,female
0.5,0.5,3.095549204,3.675786035,female
0.687195,0.93,132.360221,0,male
0.5,0.99,0,0,male
0.5,0.98,0,0.002293578,male
0.817644,0.98,1.357777047,0.747122657,male
0.632264,0.5,2.046129032,0.083548387,male
0.666128,0.5,39.40125112,5.478552279,female
0.0171411,0.52,37.4159699,2.540551839,male
0.25121,0.98,7.431627517,5.371224832,male
0.137521,0.02,0.962006079,0.284194529,female
0.634988,0.99,10.32553191,4.235106383,male
0.545781,0.15,3.668858338,12.73640167,female
0.612843,0.5,0.010055866,0.001117318,female
0.509441,0.5,69.27835977,2.31188267,female
0.145294,0.5,5,2.949486977,female
0.361482,0.99,5.042418773,6.876052948,male
0.999601,0.99,0.02077001,0.061296859,male
0.548901,0.5,6.965861345,0.005252101,male
0.699722,0.02,13.28279387,4.333475298,female
0.127803,0.5,7.242647059,9.181149733,female
0.5,0.55,5.41E-04,0,female
0.5,0.02,5.835274542,2.827509706,female
0.0764899,0.06,6.861434472,0.12805107,female
0.996389,0.97,0.292221236,0.034013605,male
0.714567,0.98,2.474534919,6.10E-04,male
0.170377,0.45,3.659654395,1.511269722,female
0.0558131,0.02,5.467224547,7.349604835,female
0.327636,0.99,0.005439005,1.473193473,male
0.27766,0.96,16.41214668,1.074102368,male
0.339888,0.67,15.12320706,2.401618242,male
0.550492,0.15,24.87475306,2.776768076,female
0.00938555,0.5,10.8605852,1.660929432,female
0.0409796,0.02,34.64935941,42.2973702,female
0.0905901,0.54,9.814722083,2.672008012,female
0.657202,0.15,13.62840746,4.523672884,female
0.128157,0.06,9.497028633,8.102647218,female
0.514631,0.5,2.936309524,0.873809524,male
0.0298917,0.5,80.45879459,4.250922509,female
0.5,0.93,0,0.105882353,male
0.395211,0.5,22.13783098,0.013057671,female
0.115627,0.5,0.238181818,3.456363636,female
0.5,0.5,0.777559055,2.486220472,female
0.5,0.02,18.30266789,4.249616682,female
0.100869,0.95,1.610565111,0.921375921,male
0.131664,0.02,10.27497276,0.123864875,female
0.151485,0.5,35.58952765,14.07835958,female
0.184004,0.5,4.563630042,4.611613352,male
0.614775,0.99,16.73772455,5.067065868,male
0.167795,0.09,8.160243408,0.821501014,female
0.144019,0.85,3.129674599,3.443419136,male
0.284249,0.87,23.61702128,0,male
0.0705381,0.02,25.55123217,7.897968007,female
0.0244111,0.86,41.9692905,0.649488175,male
0.0297804,0.99,0.010398614,0.742634315,male
0.183802,0.97,2.814927979,1.910955914,male
0.0137985,0.99,1.528337062,3.24906786,male
0.00152017,0.5,106.1993531,4.732137607,male
0.867722,0.99,12.2365426,3.08E-04,male
0.174726,0.02,12.3788222,1.313703284,female
0.117387,0.08,3.792549306,38.13659606,female
0.0191385,0.98,12.07798538,16.97806661,female
0.0866507,0.97,0.642099386,0.019542155,male
0.729077,0.5,121.9927725,0.005203816,male
0.0635811,0.5,5.064493759,3.963245492,male
0.960022,0.97,13.24051688,2.006669446,male
0.0155316,0.5,2.831585082,1.304195804,female
0.55419,0.27,0.002352941,0.028823529,female
0.198736,0.02,8.558533701,5.242412298,female
0.139794,0.93,2.817110973,2.088654681,female
0.711427,0.5,43.16084425,15.42649199,male
0.616893,0.86,0.15320911,0.112836439,male
0.240198,0.09,45.02457757,73.25345622,male
0.0234856,0.38,1.94592145,0.018126888,female
0.5,0.99,0.965048544,0.866666667,male
0.101572,0.5,7.093346253,2.71996124,male
0.0213986,0.5,3.947538337,0.620258273,male
0.230814,0.79,2.960467206,0.490566038,male
0.889859,0.99,1.448918717,2.669649515,male
0.00136079,0.93,45.64884569,0.789793439,male
0.403636,0.5,7.136744186,0.849302326,male
0.0449471,0.26,7.919614148,5.570203644,female
0.293947,0.9,0.569982132,0.590232281,female
0.191872,0.5,36.59711595,23.44614479,female
0.294179,0.5,18.39822134,4.12055336,male
0.392371,0.02,0.292248292,0.036531037,female
0.153508,0.5,1.314893617,0.223210832,female
0.19421,0.5,0.060740741,0.001481481,male
0.5,0.98,2.812834225,0.131016043,male
0.101995,1,20.28725529,6.580503396,male
0.5,0.5,49.13390526,4.755315181,female
0.558986,0.99,3.438393839,1.745324532,male
6.09E-04,0.75,7.468684447,6.71920887,female
0.161683,0.02,3.398464164,2.02559727,female
0.55052,0,8.023610053,0,female
0.0455485,0.08,6.039193729,1.565136245,male
0.239501,0.99,8.954478708,0.049559471,male
0.5,0.99,8.155789474,5.057894737,male
0.439704,0.5,21.64361476,1.976240984,male
